,nutrition_source,gitonga_s,gitonga_p,portuguese,scientific,family,phylum,category,focal,sg_dep_median,sg_dep_cat,nutrition_prop_hot_raw,nutrition_prop_hot,nutrition_prop_cold_raw,nutrition_prop_cold,ParentGlobalID,ccp,gender,fish_pract,pract_cat
699,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,3,0.1,3,0.1,04827c1d-3bba-4bcb-a8be-1af1c071e30f,morrumbene,f,shrimp_net,shrimp_net
867,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,4,0.1333333333333333,5,0.1666666666666666,f24eae6e-daf3-4cb3-bc7f-4c8139f8238b,kuguana,f,glean,glean
864,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,3,0.1,3,0.1,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,gill_net,fish
863,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,3,0.1,3,0.1,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,glean,glean
460,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,9,0.3,9,0.3,632655b3-8586-4c96-bf14-73c3ddeea90e,madava,m,fence_trap,fish
751,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,275be6f1-5e39-4787-a0f6-e532bee2ef83,morrumbene,m,drag_net,fish
700,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,3,0.1,3,0.1,04827c1d-3bba-4bcb-a8be-1af1c071e30f,morrumbene,f,glean,glean
467,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,0,0.0,2,0.0666666666666666,719608f1-9b88-42cc-b983-888cd656656a,madava,f,shrimp_net,shrimp_net
734,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,4,0.1333333333333333,2,0.0666666666666666,d92b97c0-4a75-4f45-9115-4cb6ac9109ad,morrumbene,m,fence_trap,fish
492,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,4,0.1333333333333333,6,0.2,8c5ddba3-d736-4831-b7e4-f18bb3d47eae,madava,f,glean,glean
500,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,4,0.1333333333333333,4,0.1333333333333333,1436c090-ffc1-44f1-8a1f-115e2164b9b1,madava,f,shrimp_net,shrimp_net
501,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,4,0.1333333333333333,4,0.1333333333333333,1436c090-ffc1-44f1-8a1f-115e2164b9b1,madava,f,glean,glean
480,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,0,0.0,5,0.1666666666666666,6aff3bd5-1d7f-4dfc-a530-7fd33a3b1432,madava,m,gill_net,fish
890,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,8,0.2666666666666666,8,0.2666666666666666,454f8afd-86aa-4418-80e3-4e1ccb572b8c,kuguana,m,fence_trap,fish
486,52,gihologo,sihologo,Santola,scylla serrata ,Portunidae,crustacean,crabs,1.0,0.0,none,3,0.1,3,0.1,8407b1b2-9c62-4161-a560-a8c8415ca76a,madava,m,gill_net,fish
868,53,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,0.0,none,2,0.0666666666666666,0,0.0,f24eae6e-daf3-4cb3-bc7f-4c8139f8238b,kuguana,f,glean,glean
450,53,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,be5b94c1-65c2-44dc-af3c-8a0c1f35f055,madava,m,drag_net,fish
859,53,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,0.0,none,2,0.0666666666666666,3,0.1,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,shrimp_net,shrimp_net
860,53,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,0.0,none,2,0.0666666666666666,3,0.1,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,glean,glean
861,53,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,0.0,none,2,0.0666666666666666,3,0.1,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,gill_net,fish
441,53,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,0.0,none,7,0.2333333333333333,0,0.0,e12a739b-ed4a-4ff7-94db-d034a066dd23,madava,f,fence_trap,fish
440,53,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,0.0,none,7,0.2333333333333333,0,0.0,e12a739b-ed4a-4ff7-94db-d034a066dd23,madava,f,shrimp_net,shrimp_net
481,53,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,0.0,none,5,0.1666666666666666,0,0.0,6aff3bd5-1d7f-4dfc-a530-7fd33a3b1432,madava,m,gill_net,fish
469,53,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,0.0,none,0,0.0,1,0.0333333333333333,719608f1-9b88-42cc-b983-888cd656656a,madava,f,shrimp_net,shrimp_net
493,53,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,0.0,none,0,0.0,5,0.1666666666666666,8c5ddba3-d736-4831-b7e4-f18bb3d47eae,madava,f,glean,glean
470,53,lisaba,masaba,Camarao tigre gigante,Penaeus monodon,Penaeidae,crustacean,prawns,1.0,0.0,none,0,0.0,1,0.0333333333333333,719608f1-9b88-42cc-b983-888cd656656a,madava,f,glean,glean
716,54,honho,mihonho,Lula,Loliginidae,Loliginidae,cephlopod,cephlopods,1.0,3.0,high,0,0.0,3,0.1,f33778b3-3301-4691-80c6-68692988559b,morrumbene,f,glean,glean
727,54,honho,mihonho,Lula,Loliginidae,Loliginidae,cephlopod,cephlopods,1.0,3.0,high,1,0.0333333333333333,2,0.0666666666666666,943aa64d-7c5c-4594-944e-529e0b325617,morrumbene,f,glean,glean
759,54,honho,mihonho,Lula,Loliginidae,Loliginidae,cephlopod,cephlopods,1.0,3.0,high,3,0.1,3,0.1,3f9d47fc-5dc8-4cf3-9ee0-ac3b9d7d8390,morrumbene,m,hand_line,fish
741,54,honho,mihonho,Lula,Loliginidae,Loliginidae,cephlopod,cephlopods,1.0,3.0,high,4,0.1333333333333333,3,0.1,b4a29a62-c0e1-40fd-835b-a134449801ca,morrumbene,m,drag_net,fish
701,54,honho,mihonho,Lula,Loliginidae,Loliginidae,cephlopod,cephlopods,1.0,3.0,high,2,0.0666666666666666,0,0.0,04827c1d-3bba-4bcb-a8be-1af1c071e30f,morrumbene,f,shrimp_net,shrimp_net
343,54,honho,mihonho,Lula,Loliginidae,Loliginidae,cephlopod,cephlopods,1.0,3.0,high,1,0.0333333333333333,1,0.0333333333333333,b1aecc22-d28c-4728-9c70-966d76a26e88,mucucune,m,fence_trap,fish
689,54,honho,mihonho,Lula,Loliginidae,Loliginidae,cephlopod,cephlopods,1.0,3.0,high,2,0.0666666666666666,2,0.0666666666666666,5bf5b760-0855-442e-8ccf-d32db9f09235,morrumbene,m,shrimp_net,shrimp_net
702,54,honho,mihonho,Lula,Loliginidae,Loliginidae,cephlopod,cephlopods,1.0,3.0,high,2,0.0666666666666666,0,0.0,04827c1d-3bba-4bcb-a8be-1af1c071e30f,morrumbene,f,glean,glean
715,54,honho,mihonho,Lula,Loliginidae,Loliginidae,cephlopod,cephlopods,1.0,3.0,high,0,0.0,3,0.1,f33778b3-3301-4691-80c6-68692988559b,morrumbene,f,shrimp_net,shrimp_net
372,54,honho,mihonho,Lula,Loliginidae,Loliginidae,cephlopod,cephlopods,1.0,3.0,high,1,0.0333333333333333,1,0.0333333333333333,942decee-217f-4b36-be4c-3948ed7665d0,mucucune,m,hand_line,fish
869,55,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,1.0,low,2,0.0666666666666666,0,0.0,f24eae6e-daf3-4cb3-bc7f-4c8139f8238b,kuguana,f,glean,glean
454,55,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,1.0,low,5,0.1666666666666666,5,0.1666666666666666,be5b94c1-65c2-44dc-af3c-8a0c1f35f055,madava,m,drag_net,fish
519,55,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,1.0,low,1,0.0333333333333333,0,0.0,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,glean,glean
371,55,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,1.0,low,1,0.0333333333333333,1,0.0333333333333333,942decee-217f-4b36-be4c-3948ed7665d0,mucucune,m,hand_line,fish
91,55,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,1.0,low,3,0.1,3,0.1,c970df6e-cd2f-4068-a322-0f4b0018e5f5,josina_machel,m,glean,glean
855,55,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,1.0,low,3,0.1,4,0.1333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,gill_net,fish
887,55,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,1.0,low,4,0.1333333333333333,5,0.1666666666666666,368b8b4c-a618-434a-8ebe-7f7fa8c143fc,kuguana,m,drag_net,fish
854,55,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,1.0,low,3,0.1,4,0.1333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,glean,glean
90,55,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,1.0,low,3,0.1,3,0.1,c970df6e-cd2f-4068-a322-0f4b0018e5f5,josina_machel,m,diving,fish
853,55,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,1.0,low,3,0.1,4,0.1333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,shrimp_net,shrimp_net
518,55,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,1.0,low,1,0.0333333333333333,0,0.0,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,shrimp_net,shrimp_net
103,55,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,1.0,low,1,0.0333333333333333,1,0.0333333333333333,3e185060-4034-4ece-9bd3-fa7aad0a4c83,josina_machel,m,glean,glean
344,55,gudua,,Choco,Sepiidae,Sepiidae,cephlopod,cephlopods,1.0,1.0,low,1,0.0333333333333333,1,0.0333333333333333,b1aecc22-d28c-4728-9c70-966d76a26e88,mucucune,m,fence_trap,fish
878,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0,0.0,11,0.3666666666666666,074701a4-86f2-4beb-a67e-b12fc841f7fe,kuguana,f,drag_net,fish
655,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0,0.0,14,0.4666666666666667,dc97eb44-cd78-4a2c-88bb-90d04851de2c,nguja,f,glean,glean
728,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,2,0.0666666666666666,943aa64d-7c5c-4594-944e-529e0b325617,morrumbene,f,glean,glean
69,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,1,0.0333333333333333,c440707b-35aa-4bca-abca-50c81f169c89,josina_machel,m,gill_net,fish
4,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,2,0.0666666666666666,2,0.0666666666666666,5242b473-cb0e-43ec-bc8f-6e626f4ee1d3,nhamua,f,glean,glean
891,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,2,0.0666666666666666,2,0.0666666666666666,454f8afd-86aa-4418-80e3-4e1ccb572b8c,kuguana,m,fence_trap,fish
298,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,6,0.2,e8d84b41-6838-4a4d-b98d-66385c122993,marrambone,m,fence_trap,fish
253,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,6,0.2,6e76bb44-7881-4dfe-aff2-019452e7f1ef,marrambone,f,shrimp_net,shrimp_net
252,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,6,0.2,6e76bb44-7881-4dfe-aff2-019452e7f1ef,marrambone,f,glean,glean
202,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,6,0.2,d9f43af5-8ab9-476c-bcbd-809deddcdd71,chamane,f,glean,glean
190,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,0.1333333333333333,7dc8a846-da63-495f-815e-10c1c4b6720d,chamane,f,shrimp_net,shrimp_net
283,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,gill_net,fish
217,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,8,0.2666666666666666,3,0.1,6b249316-c1e7-4f4f-a49f-435e11af63a2,chamane,m,gill_net,fish
241,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,3,0.1,786726d4-2b8e-46a0-ab5f-1339cbe1ab7b,marrambone,f,shrimp_net,shrimp_net
263,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,ae7d8f6f-e1d1-484c-b65d-5b64c4bec7b8,marrambone,f,shrimp_net,shrimp_net
674,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,10,0.3333333333333333,10,0.3333333333333333,8c4c8baa-dafa-48c6-bb34-4944108c5851,nguja,f,shrimp_net,shrimp_net
870,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,0,0.0,f24eae6e-daf3-4cb3-bc7f-4c8139f8238b,kuguana,f,glean,glean
659,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,e333971e-3a2f-473c-9783-d10538bbc0aa,nguja,m,hand_line,fish
281,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,glean,glean
680,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,11,0.3666666666666666,11,0.3666666666666666,c07b295a-d4ce-4f79-b7c1-c11f284e02c4,nguja,f,shrimp_net,shrimp_net
632,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,9bff2b72-1a93-44b5-b64e-81957664ac2e,sahane,f,shrimp_net,shrimp_net
877,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,0,0.0,11,0.3666666666666666,074701a4-86f2-4beb-a67e-b12fc841f7fe,kuguana,f,shrimp_net,shrimp_net
717,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,4,0.1333333333333333,f33778b3-3301-4691-80c6-68692988559b,morrumbene,f,shrimp_net,shrimp_net
703,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,7,0.2333333333333333,04827c1d-3bba-4bcb-a8be-1af1c071e30f,morrumbene,f,shrimp_net,shrimp_net
690,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,7,0.2333333333333333,7,0.2333333333333333,5bf5b760-0855-442e-8ccf-d32db9f09235,morrumbene,m,shrimp_net,shrimp_net
718,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,4,0.1333333333333333,f33778b3-3301-4691-80c6-68692988559b,morrumbene,f,glean,glean
704,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,7,0.2333333333333333,04827c1d-3bba-4bcb-a8be-1af1c071e30f,morrumbene,f,glean,glean
218,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,8,0.2666666666666666,3,0.1,6b249316-c1e7-4f4f-a49f-435e11af63a2,chamane,m,shrimp_net,shrimp_net
196,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,4,0.1333333333333333,7793fa9e-5754-44f7-a642-e8e243e6ff55,chamane,m,shrimp_net,shrimp_net
282,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,shrimp_net,shrimp_net
668,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,6,0.2,8abbe022-1d3d-4f37-989c-f804596f7402,nguja,m,gill_net,fish
232,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,4,0.1333333333333333,fb35740b-c147-41b7-b604-35eed1bf5c77,chamane,m,gill_net,fish
219,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,8,0.2666666666666666,3,0.1,6b249316-c1e7-4f4f-a49f-435e11af63a2,chamane,m,glean,glean
442,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,8,0.2666666666666666,12,0.4,e12a739b-ed4a-4ff7-94db-d034a066dd23,madava,f,shrimp_net,shrimp_net
310,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,2,0.0666666666666666,3,0.1,c4bf73af-5f99-4b43-abd8-9373a369c415,marrambone,m,gill_net,fish
502,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,1436c090-ffc1-44f1-8a1f-115e2164b9b1,madava,f,shrimp_net,shrimp_net
503,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,1436c090-ffc1-44f1-8a1f-115e2164b9b1,madava,f,glean,glean
779,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,1,0.0333333333333333,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,ilha,f,shrimp_net,shrimp_net
410,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,3,0.1,a00016e0-0782-4f50-a9a8-4a5e202f5c50,nhampossa,m,gill_net,fish
400,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,4,0.1333333333333333,cc36442d-39f0-46d9-996a-421e2a247b36,nhampossa,m,basket_trap,fish
23,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,8b4320ee-bf8d-4616-b0bc-d8bc33e9cc99,nhamua,m,gill_net,fish
417,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,5,0.1666666666666666,1469e0fd-0691-405e-b1e8-c144e854fbb7,nhampossa,f,shrimp_net,shrimp_net
396,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,8,0.2666666666666666,3,0.1,615838ac-55f5-4537-ba76-fecefaddd226,mucucune,f,shrimp_net,shrimp_net
146,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,0.1333333333333333,1d5f5cdd-4deb-4017-ae95-ed677c22bd24,josina_machel,f,glean,glean
823,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,8,0.2666666666666666,8,,27221a9d-a61e-4908-8da8-4e0e2783119e,ilha,f,glean,glean
520,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,0.1333333333333333,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,shrimp_net,shrimp_net
521,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,0.1333333333333333,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,glean,glean
388,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,9,0.3,8,0.2666666666666666,a744e3c9-d3d2-4588-b6cd-900a3f4f4286,mucucune,f,shrimp_net,shrimp_net
609,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,5,0.1666666666666666,2dd5e1ed-eeed-47b2-827d-a0705fc23c7a,sahane,f,glean,glean
125,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,4,0.1333333333333333,e6132e33-e9f3-45ea-a5cf-7d565844a22c,josina_machel,m,hand_line,fish
154,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,8,0.2666666666666666,21b02f45-d7ae-4f05-9a52-89dad34349af,chamane,m,glean,glean
780,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,1,0.0333333333333333,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,ilha,f,glean,glean
817,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,2,0.0666666666666666,2,,c0927898-6afe-4a7f-98d1-4ec395b0e647,ilha,f,shrimp_net,shrimp_net
451,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,be5b94c1-65c2-44dc-af3c-8a0c1f35f055,madava,m,drag_net,fish
802,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,f5769b1d-ab41-4ec3-9364-13194af91f08,ilha,m,hand_line,fish
461,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,10,0.3333333333333333,10,0.3333333333333333,632655b3-8586-4c96-bf14-73c3ddeea90e,madava,m,fence_trap,fish
798,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,1,,6cd30d28-9c1e-4148-a597-7b9d40fc1ae2,ilha,m,shrimp_net,shrimp_net
63,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,9,0.3,9,0.3,84c51f1a-1d76-4548-b5d1-2ff016fdff3c,nhamua,f,shrimp_net,shrimp_net
471,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,7,0.2333333333333333,4,0.1333333333333333,719608f1-9b88-42cc-b983-888cd656656a,madava,f,shrimp_net,shrimp_net
494,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,0,0.0,8c5ddba3-d736-4831-b7e4-f18bb3d47eae,madava,f,glean,glean
472,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,7,0.2333333333333333,4,0.1333333333333333,719608f1-9b88-42cc-b983-888cd656656a,madava,f,glean,glean
40,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,glean,glean
431,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,a9325c3b-f81d-431a-9628-6b0b57ede5e3,nhampossa,f,gill_net,fish
482,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,6,0.2,6aff3bd5-1d7f-4dfc-a530-7fd33a3b1432,madava,m,gill_net,fish
487,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,0.1333333333333333,8407b1b2-9c62-4161-a560-a8c8415ca76a,madava,m,gill_net,fish
816,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,2,0.0666666666666666,2,,c0927898-6afe-4a7f-98d1-4ec395b0e647,ilha,f,glean,glean
424,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,6,0.2,caac8748-ebed-413c-a5d2-a635b5bd8932,nhampossa,m,fence_trap,fish
39,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,gill_net,fish
379,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,2,0.0666666666666666,3,0.1,72b20ec3-78b0-44b1-8f62-06504a26e4c5,mucucune,m,gill_net,fish
770,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,,8423da8b-88cf-49f4-8723-5e442b776d59,ilha,m,fence_trap,fish
